t_us,state,A_deg,f_hz,status,Fx,Fy,Fz,Mx,My,Mz,target_angle
17115390,meas,30,1,64,-1.44,-0.405,1.26,,,,17.6563
17120365,meas,30,1,64,-1.365,-0.405,1.105,,,,20.5865
17125274,meas,30,1,64,-1.19,-0.365,1.28,,,,20.5865
17130127,meas,30,1,64,-0.995,-0.4,1.43,,,,20.5865
17135094,meas,30,1,64,-0.81,-0.515,1.565,,,,20.5865
17140078,meas,30,1,64,-0.715,-0.715,1.59,,,,23.1248
17145748,meas,30,1,64,-0.745,-0.875,1.54,,,,23.1248
17150763,meas,30,1,64,-0.795,-0.965,1.435,,,,23.1248
17155741,meas,30,1,64,-0.83,-0.955,1.365,,,,23.1248
17160415,meas,30,1,64,-0.915,-0.87,1.28,,,,25.3717
17165504,meas,30,1,64,-0.965,-0.715,1.365,,,,25.3717
17170515,meas,30,1,64,-0.95,-0.595,1.49,,,,25.3717
17175262,meas,30,1,64,-0.945,-0.5,1.67,,,,25.3717
17180285,meas,30,1,64,-1.04,-0.525,1.53,,,,27.1676
17185399,meas,30,1,64,-1.175,-0.555,1.45,,,,27.1676
17190316,meas,30,1,64,-1.175,-0.585,1.605,,,,27.1676
17195385,meas,30,1,64,-1.16,-0.65,1.57,,,,27.1676
17200386,meas,30,1,64,-1.095,-0.7,1.65,,,,28.5541
17205391,meas,30,1,64,-1.13,-0.71,1.585,,,,28.5541
17210897,meas,30,1,64,-1.065,-0.74,1.66,,,,28.5541
17215057,meas,30,1,64,-1.1,-0.705,1.55,,,,28.5541
17220260,meas,30,1,64,-1.06,-0.705,1.615,,,,29.4778
17225014,meas,30,1,64,-1.03,-0.675,1.595,,,,29.4778
17230056,meas,30,1,64,-0.985,-0.655,1.625,,,,29.4778
17235038,meas,30,1,64,-0.965,-0.645,1.59,,,,29.4778
17240007,meas,30,1,64,-0.99,-0.6,1.595,,,,29.9409
17245070,meas,30,1,64,-0.975,-0.61,1.6,,,,29.9409
17250049,meas,30,1,64,-1.005,-0.62,1.525,,,,29.9409
17255006,meas,30,1,64,-0.99,-0.595,1.605,,,,29.9409
17260045,meas,30,1,64,-1.04,-0.67,1.63,,,,29.9403
17265063,meas,30,1,64,-1.025,-0.725,1.565,,,,29.9403
17270001,meas,30,1,64,-1.065,-0.745,1.61,,,,29.9403
17276748,meas,30,1,64,-1.1,-0.77,1.565,,,,29.9403
17280075,meas,30,1,64,-1.11,-0.675,1.6,,,,29.466
17285607,meas,30,1,64,-1.095,-0.66,1.64,,,,29.466
17290270,meas,30,1,64,-1.075,-0.61,1.595,,,,29.466
17295905,meas,30,1,64,-1.115,-0.565,1.555,,,,29.466
17300292,meas,30,1,64,-1.09,-0.575,1.6,,,,28.5146
17305014,meas,30,1,64,-1.06,-0.595,1.615,,,,28.5146
17311390,meas,30,1,64,-1.025,-0.675,1.61,,,,28.5146
17315200,meas,30,1,64,-1.005,-0.695,1.6,,,,28.5146
17320450,meas,30,1,64,-0.99,-0.75,1.61,,,,27.1086
17325075,meas,30,1,64,-0.965,-0.75,1.65,,,,27.1086
17330030,meas,30,1,64,-0.975,-0.745,1.61,,,,27.1086
17335063,meas,30,1,64,-0.995,-0.705,1.65,,,,27.1086
17340044,meas,30,1,64,-1.01,-0.635,1.62,,,,25.3254
17345118,meas,30,1,64,-1.06,-0.605,1.555,,,,25.3254
17350050,meas,30,1,64,-1.08,-0.58,1.585,,,,25.3254
17355047,meas,30,1,64,-1.125,-0.585,1.56,,,,25.3254
17360031,meas,30,1,64,-1.125,-0.575,1.605,,,,23.1117
17365035,meas,30,1,64,-1.14,-0.62,1.58,,,,23.1117
17370003,meas,30,1,64,-1.1,-0.7,1.61,,,,23.1117
17375311,meas,30,1,64,-1.09,-0.74,1.605,,,,23.1117
17380064,meas,30,1,64,-1.04,-0.74,1.6,,,,20.5276
17385109,meas,30,1,64,-1.03,-0.715,1.605,,,,20.5276
17390368,meas,30,1,64,-0.975,-0.64,1.655,,,,20.5276
17395067,meas,30,1,64,-1.015,-0.605,1.51,,,,20.5276
17400066,meas,30,1,64,-0.97,-0.605,1.685,,,,17.6235
17405032,meas,30,1,64,-0.97,-0.63,1.62,,,,17.6235
17410023,meas,30,1,64,-1.015,-0.61,1.58,,,,17.6235
17415962,meas,30,1,64,-1.02,-0.66,1.63,,,,17.6235
17420543,meas,30,1,64,-1.07,-0.655,1.68,,,,14.3628
17425037,meas,30,1,64,-1.075,-0.695,1.66,,,,14.3628
17430088,meas,30,1,64,-1.085,-0.72,1.625,,,,14.3628
17435023,meas,30,1,64,-1.135,-0.71,1.59,,,,14.3628
17440061,meas,30,1,64,-1.16,-0.675,1.51,,,,11.033
17445031,meas,30,1,64,-1.065,-0.65,1.635,,,,11.033
17450097,meas,30,1,64,-1.105,-0.585,1.66,,,,11.033
17455100,meas,30,1,64,-1.08,-0.595,1.54,,,,11.033
17460027,meas,30,1,64,-1.025,-0.645,1.56,,,,7.45577
17465016,meas,30,1,64,-0.975,-0.685,1.53,,,,7.45577
17470016,meas,30,1,64,-0.95,-0.665,1.685,,,,7.45577
17475009,meas,30,1,64,-0.945,-0.68,1.715,,,,7.45577
17480008,meas,30,1,64,-0.91,-0.71,1.765,,,,3.7585
17485019,meas,30,1,64,-1.025,-0.645,1.735,,,,3.7585
17490007,meas,30,1,64,-1.065,-0.645,1.66,,,,3.7585
17495003,meas,30,1,64,-1.06,-0.625,1.69,,,,3.7585
17500025,meas,30,1,64,-1.035,-0.545,1.84,,,,-0.00471239
17505024,meas,30,1,64,-0.93,-0.695,1.535,,,,-0.00471239
17510005,meas,30,1,64,-0.755,-0.53,1.775,,,,-0.00471239
17515939,meas,30,1,64,-0.9,-0.36,2.22,,,,-0.00471239
17520407,meas,30,1,64,-1.465,-0.35,2.005,,,,-3.8361
17525050,meas,30,1,64,-1.955,-0.37,2.07,,,,-3.8361
17530025,meas,30,1,64,-2.525,-0.535,1.79,,,,-3.8361
17535080,meas,30,1,64,-2.815,-0.62,1.63,,,,-3.8361
17540051,meas,30,1,64,-2.675,-0.61,1.61,,,,-7.47001
17545244,meas,30,1,64,-2.225,-0.435,1.815,,,,-7.47001
17550054,meas,30,1,64,-1.765,-0.37,1.935,,,,-7.47001
17555850,meas,30,1,64,-1.195,-0.265,2.185,,,,-7.47001
17560075,meas,30,1,64,-0.99,-0.39,2.075,,,,-11.0569
17565115,meas,30,1,64,-0.975,-0.495,1.82,,,,-11.0569
17570057,meas,30,1,64,-1.02,-0.67,1.625,,,,-11.0569
17575767,meas,30,1,64,-1.025,-0.735,1.7,,,,-11.0569
17580047,meas,30,1,64,-1.015,-0.825,1.525,,,,-14.4604
17585041,meas,30,1,64,-0.935,-0.76,1.61,,,,-14.4604
17590050,meas,30,1,64,-0.925,-0.685,1.655,,,,-14.4604
17595040,meas,30,1,64,-0.87,-0.605,1.8,,,,-14.4604
17600043,meas,30,1,64,-0.865,-0.62,1.63,,,,-17.6401
17605003,meas,30,1,64,-0.91,-0.535,1.825,,,,-17.6401
17610039,meas,30,1,64,-1,-0.585,1.725,,,,-17.6401
17615040,meas,30,1,64,-1.095,-0.6,1.68,,,,-17.6401
17620010,meas,30,1,64,-1.19,-0.69,1.63,,,,-20.5378
17625040,meas,30,1,64,-1.205,-0.655,1.735,,,,-20.5378
17630018,meas,30,1,64,-1.26,-0.6,1.895,,,,-20.5378
17635002,meas,30,1,64,-1.345,-0.575,1.88,,,,-20.5378
17640037,meas,30,1,64,-1.36,-0.555,1.895,,,,-23.1198
17645046,meas,30,1,64,-1.39,-0.575,1.79,,,,-23.1198
17650020,meas,30,1,64,-1.35,-0.565,1.74,,,,-23.1198
17655018,meas,30,1,64,-1.24,-0.595,1.77,,,,-23.1198
17660050,meas,30,1,64,-1.175,-0.63,1.775,,,,-25.3349
17665508,meas,30,1,64,-1.07,-0.645,1.785,,,,-25.3349
17670532,meas,30,1,64,-1.045,-0.615,1.83,,,,-25.3349
17675013,meas,30,1,64,-1.09,-0.71,1.595,,,,-25.3349
17680051,meas,30,1,64,-1,-0.64,1.615,,,,-27.1489
17685033,meas,30,1,64,-0.97,-0.635,1.565,,,,-27.1489
17690053,meas,30,1,64,-0.905,-0.635,1.5,,,,-27.1489
17695063,meas,30,1,64,-0.89,-0.625,1.575,,,,-27.1489
17700004,meas,30,1,64,-0.915,-0.63,1.61,,,,-28.5319
17705009,meas,30,1,64,-0.975,-0.68,1.605,,,,-28.5319
17710035,meas,30,1,64,-1.025,-0.695,1.575,,,,-28.5319
17715002,meas,30,1,64,-1.085,-0.735,1.55,,,,-28.5319
17720026,meas,30,1,64,-1.16,-0.635,1.645,,,,-29.4695
17725008,meas,30,1,64,-1.18,-0.62,1.595,,,,-29.4695
17730664,meas,30,1,64,-1.19,-0.595,1.6,,,,-29.4695
17735005,meas,30,1,64,-1.14,-0.59,1.615,,,,-29.4695
17740710,meas,30,1,64,-1.08,-0.6,1.625,,,,-29.9489
17745342,meas,30,1,64,-1.04,-0.625,1.6,,,,-29.9489
17750099,meas,30,1,64,-1,-0.655,1.59,,,,-29.9489
17755023,meas,30,1,64,-0.975,-0.72,1.605,,,,-29.9489
17760028,meas,30,1,64,-0.915,-0.705,1.615,,,,-29.9405
17765086,meas,30,1,64,-0.935,-0.715,1.6,,,,-29.9405
17770005,meas,30,1,64,-0.94,-0.67,1.605,,,,-29.9405
17775057,meas,30,1,64,-1.015,-0.62,1.605,,,,-29.9405
17780489,meas,30,1,64,-1.07,-0.595,1.64,,,,-29.4512
17785019,meas,30,1,64,-1.06,-0.605,1.61,,,,-29.4512
17790025,meas,30,1,64,-1.11,-0.62,1.595,,,,-29.4512
17795001,meas,30,1,64,-1.115,-0.645,1.62,,,,-29.4512
17800097,meas,30,1,64,-1.095,-0.695,1.575,,,,-28.526
17805246,meas,30,1,64,-1.1,-0.675,1.615,,,,-28.526
17810004,meas,30,1,64,-1.085,-0.66,1.635,,,,-28.526
17815033,meas,30,1,64,-1.065,-0.665,1.59,,,,-28.526
17820042,meas,30,1,64,-1.025,-0.645,1.605,,,,-27.1414
17825030,meas,30,1,64,-1.005,-0.625,1.565,,,,-27.1414
17830208,meas,30,1,64,-1.01,-0.62,1.585,,,,-27.1414
17835031,meas,30,1,64,-1.015,-0.605,1.595,,,,-27.1414
17840078,meas,30,1,64,-1.02,-0.64,1.595,,,,-25.322
17845118,meas,30,1,64,-1.025,-0.635,1.59,,,,-25.322
17850036,meas,30,1,64,-1.055,-0.675,1.615,,,,-25.322
17855039,meas,30,1,64,-1.095,-0.675,1.605,,,,-25.322
17860033,meas,30,1,64,-1.09,-0.695,1.56,,,,-23.1114
17865030,meas,30,1,64,-1.08,-0.665,1.59,,,,-23.1114
17870013,meas,30,1,64,-1.095,-0.64,1.615,,,,-23.1114
17875010,meas,30,1,64,-1.055,-0.65,1.575,,,,-23.1114
17880076,meas,30,1,64,-1.05,-0.63,1.56,,,,-20.526
17885081,meas,30,1,64,-1.02,-0.62,1.615,,,,-20.526
17890729,meas,30,1,64,-1.03,-0.67,1.55,,,,-20.526
17895356,meas,30,1,64,-1.015,-0.635,1.605,,,,-20.526
17900033,meas,30,1,64,-1,-0.675,1.56,,,,-17.6285
17905090,meas,30,1,64,-1.035,-0.68,1.6,,,,-17.6285
17910005,meas,30,1,64,-1.05,-0.67,1.6,,,,-17.6285
17915344,meas,30,1,64,-1.08,-0.64,1.635,,,,-17.6285
17921038,meas,30,1,64,-1.07,-0.655,1.535,,,,-14.2808
17925783,meas,30,1,64,-1.075,-0.66,1.56,,,,-14.2808
17930031,meas,30,1,64,-1.075,-0.6,1.605,,,,-14.2808
17935847,meas,30,1,64,-1.05,-0.6,1.645,,,,-14.2808
17940140,meas,30,1,64,-1.045,-0.665,1.54,,,,-11.0192
17945028,meas,30,1,64,-1.04,-0.64,1.605,,,,-11.0192
17950034,meas,30,1,64,-1.03,-0.685,1.54,,,,-11.0192
17956349,meas,30,1,64,-1.03,-0.67,1.555,,,,-11.0192
17960044,meas,30,1,64,-1.045,-0.665,1.54,,,,-7.45266
17965057,meas,30,1,64,-0.99,-0.64,1.685,,,,-7.45266
17970009,meas,30,1,64,-1.045,-0.67,1.515,,,,-7.45266
17975457,meas,30,1,64,-1.035,-0.655,1.575,,,,-7.45266
17980002,meas,30,1,64,-1.085,-0.665,1.49,,,,-3.75962
17985915,meas,30,1,64,-1.105,-0.655,1.525,,,,-3.75962
17990189,meas,30,1,64,-1.115,-0.62,1.56,,,,-3.75962
17995165,meas,30,1,64,-1.095,-0.67,1.485,,,,-3.75962
18000015,meas,30,1,64,-1.045,-0.7,1.355,,,,0.00282743
18005070,meas,30,1,64,-1.095,-0.645,1.5,,,,0.00282743
18010057,meas,30,1,64,-1.06,-0.695,1.515,,,,0.00282743
18015041,meas,30,1,64,-1.005,-0.615,1.72,,,,0.00282743
18020040,meas,30,1,64,-0.99,-0.625,1.665,,,,3.76748
18025005,meas,30,1,64,-0.995,-0.635,1.645,,,,3.76748
18030627,meas,30,1,64,-1.04,-0.65,1.535,,,,3.76748
18035289,meas,30,1,64,-1,-0.66,1.565,,,,3.76748
18040008,meas,30,1,64,-1.025,-0.705,1.385,,,,7.46216
18045002,meas,30,1,64,-1.095,-0.69,1.47,,,,7.46216
18050045,meas,30,1,64,-1.045,-0.81,1.47,,,,7.46216
18055027,meas,30,1,64,-1.47,-1.045,0.405,,,,7.46216
18063958,meas,30,1,64,-1.535,-0.98,0.14,,,,11.7339
18067471,meas,30,1,64,-1.3,-0.595,0.42,,,,11.7339
18070044,meas,30,1,64,-1.1,-0.35,0.485,,,,11.7339
18075205,meas,30,1,64,-0.605,-0.08,1.15,,,,11.7339
18080021,meas,30,1,64,-0.33,-0.175,1.64,,,,14.4561
18085044,meas,30,1,64,-0.305,-0.485,1.56,,,,14.4561
18090028,meas,30,1,64,-0.375,-0.96,1.505,,,,14.4561
18095057,meas,30,1,64,-0.57,-1.15,1.52,,,,14.4561
18100049,meas,30,1,64,-0.915,-1.315,1.26,,,,17.641
18105007,meas,30,1,64,-1.205,-1.165,1.135,,,,17.641
18110015,meas,30,1,64,-1.47,-0.985,0.905,,,,17.641
18115452,meas,30,1,64,-1.61,-0.635,0.945,,,,17.641
18120032,meas,30,1,64,-1.525,-0.41,1.06,,,,20.5408
18125289,meas,30,1,64,-1.33,-0.355,1.175,,,,20.5408
18130033,meas,30,1,64,-1.185,-0.305,1.435,,,,20.5408
18135000,meas,30,1,64,-0.93,-0.345,1.62,,,,20.5408
18140018,meas,30,1,64,-0.785,-0.55,1.615,,,,23.1176
18145326,meas,30,1,64,-0.695,-0.785,1.63,,,,23.1176
18150024,meas,30,1,64,-0.715,-0.965,1.475,,,,23.1176
18155018,meas,30,1,64,-0.78,-0.98,1.525,,,,23.1176
18160017,meas,30,1,64,-0.89,-0.975,1.47,,,,25.3316
18165027,meas,30,1,64,-0.99,-0.82,1.51,,,,25.3316
18170694,meas,30,1,64,-1.055,-0.705,1.425,,,,25.3316
18175025,meas,30,1,64,-1.115,-0.6,1.495,,,,25.3316
18180019,meas,30,1,64,-1.135,-0.535,1.54,,,,27.1463
18185009,meas,30,1,64,-1.1,-0.505,1.605,,,,27.1463
18190002,meas,30,1,64,-1.07,-0.465,1.65,,,,27.1463
18195000,meas,30,1,64,-1.09,-0.555,1.535,,,,27.1463
18200040,meas,30,1,64,-1.025,-0.605,1.675,,,,28.534
18205047,meas,30,1,64,-1.03,-0.63,1.615,,,,28.534
18210055,meas,30,1,64,-1.04,-0.755,1.535,,,,28.534
18215054,meas,30,1,64,-1.055,-0.73,1.56,,,,28.534
18220003,meas,30,1,64,-1.035,-0.76,1.66,,,,29.4687
18225023,meas,30,1,64,-1.055,-0.74,1.63,,,,29.4687
18230366,meas,30,1,64,-1.065,-0.72,1.69,,,,29.4687
18235041,meas,30,1,64,-1.065,-0.655,1.65,,,,29.4687
18240029,meas,30,1,64,-1.05,-0.605,1.6,,,,29.9411
18245058,meas,30,1,64,-1.045,-0.57,1.61,,,,29.9411
18250028,meas,30,1,64,-1.055,-0.535,1.61,,,,29.9411
18255056,meas,30,1,64,-1.025,-0.535,1.595,,,,29.9411
18260030,meas,30,1,64,-0.99,-0.595,1.61,,,,29.9404
18265031,meas,30,1,64,-0.955,-0.695,1.64,,,,29.9404
18270092,meas,30,1,64,-0.995,-0.72,1.605,,,,29.9404
18275096,meas,30,1,64,-0.995,-0.74,1.645,,,,29.9404
18280070,meas,30,1,64,-1.035,-0.75,1.63,,,,29.4661
18285033,meas,30,1,64,-1.045,-0.765,1.58,,,,29.4661
18290020,meas,30,1,64,-1.11,-0.66,1.57,,,,29.4661
18295593,meas,30,1,64,-1.145,-0.585,1.585,,,,29.4661
18300007,meas,30,1,64,-1.135,-0.54,1.565,,,,28.5313
18305099,meas,30,1,64,-1.125,-0.545,1.585,,,,28.5313
18310029,meas,30,1,64,-1.1,-0.575,1.6,,,,28.5313
18315018,meas,30,1,64,-1.09,-0.61,1.635,,,,28.5313
18320045,meas,30,1,64,-1.03,-0.71,1.61,,,,27.1412
18325085,meas,30,1,64,-0.985,-0.745,1.625,,,,27.1412
18330075,meas,30,1,64,-0.99,-0.77,1.6,,,,27.1412
18335881,meas,30,1,64,-0.935,-0.735,1.635,,,,27.1412
18340036,meas,30,1,64,-0.96,-0.72,1.62,,,,25.3262
18345029,meas,30,1,64,-0.995,-0.67,1.595,,,,25.3262
18350049,meas,30,1,64,-1.03,-0.59,1.62,,,,25.3262
18355064,meas,30,1,64,-1.07,-0.57,1.605,,,,25.3262
18360973,meas,30,1,64,-1.13,-0.575,1.57,,,,22.9981
18365194,meas,30,1,64,-1.13,-0.58,1.58,,,,22.9981
18370086,meas,30,1,64,-1.165,-0.625,1.6,,,,22.9981
18375029,meas,30,1,64,-1.135,-0.685,1.6,,,,22.9981
18380029,meas,30,1,64,-1.09,-0.72,1.585,,,,20.5324
18385003,meas,30,1,64,-1.055,-0.725,1.605,,,,20.5324
18390055,meas,30,1,64,-1.015,-0.63,1.795,,,,20.5324
18395171,meas,30,1,64,-0.95,-0.675,1.78,,,,20.5324
18400007,meas,30,1,64,-0.965,-0.67,1.535,,,,17.6325
18405026,meas,30,1,64,-0.965,-0.655,1.595,,,,17.6325
18410045,meas,30,1,64,-0.99,-0.59,1.61,,,,17.6325
18415020,meas,30,1,64,-1.005,-0.575,1.655,,,,17.6325
18420025,meas,30,1,64,-1.005,-0.605,1.67,,,,14.4485
18425040,meas,30,1,64,-1.04,-0.66,1.73,,,,14.4485
18430006,meas,30,1,64,-1.09,-0.7,1.605,,,,14.4485
18435037,meas,30,1,64,-1.12,-0.685,1.675,,,,14.4485
18440040,meas,30,1,64,-1.105,-0.71,1.62,,,,11.0367
18445036,meas,30,1,64,-1.115,-0.67,1.68,,,,11.0367
18450064,meas,30,1,64,-1.115,-0.66,1.66,,,,11.0367
18455014,meas,30,1,64,-1.095,-0.64,1.56,,,,11.0367
18460165,meas,30,1,64,-1.04,-0.62,1.635,,,,7.43057
18465019,meas,30,1,64,-1,-0.595,1.65,,,,7.43057
18470860,meas,30,1,64,-0.96,-0.645,1.685,,,,7.43057
18475048,meas,30,1,64,-0.955,-0.665,1.62,,,,7.43057
18480919,meas,30,1,64,-1.02,-0.705,1.525,,,,3.58807
18485109,meas,30,1,64,-0.955,-0.695,1.655,,,,3.58807
18490020,meas,30,1,64,-0.945,-0.695,1.75,,,,3.58807
18495847,meas,30,1,64,-1.025,-0.72,1.535,,,,3.58807
18500047,meas,30,1,64,-1.02,-0.595,1.795,,,,-0.00885929
18505894,meas,30,1,64,-1.145,-0.675,1.53,,,,-0.00885929
18510001,meas,30,1,64,-1.155,-0.64,1.54,,,,-0.00885929
18515436,meas,30,1,64,-0.745,-0.505,2.23,,,,-0.00885929
18520021,meas,30,1,64,-0.655,-0.28,2.54,,,,-3.76392
18525035,meas,30,1,64,-0.845,-0.24,2.66,,,,-3.76392
18530023,meas,30,1,64,-1.46,-0.305,2.435,,,,-3.76392
18535168,meas,30,1,64,-2.21,-0.48,1.955,,,,-3.76392
18540032,meas,30,1,64,-2.815,-0.52,1.7,,,,-7.46654
18545017,meas,30,1,64,-2.87,-0.61,1.55,,,,-7.46654
18550028,meas,30,1,64,-2.61,-0.505,1.735,,,,-7.46654
18555643,meas,30,1,64,-2.01,-0.395,1.91,,,,-7.46654
18560009,meas,30,1,64,-1.455,-0.29,2.145,,,,-11.0453
18565045,meas,30,1,64,-1.205,-0.275,2.07,,,,-11.0453
18570027,meas,30,1,64,-0.93,-0.41,2.075,,,,-11.0453
18575054,meas,30,1,64,-0.865,-0.525,1.945,,,,-11.0453
18580459,meas,30,1,64,-0.895,-0.635,1.95,,,,-14.5284
18585058,meas,30,1,64,-0.915,-0.79,1.6,,,,-14.5284
18590041,meas,30,1,64,-0.88,-0.82,1.56,,,,-14.5284
18595057,meas,30,1,64,-0.88,-0.8,1.515,,,,-14.5284
18600179,meas,30,1,64,-0.89,-0.685,1.595,,,,-17.6608
18605265,meas,30,1,64,-0.91,-0.625,1.55,,,,-17.6608
18610057,meas,30,1,64,-0.955,-0.59,1.58,,,,-17.6608
18615032,meas,30,1,64,-1.06,-0.58,1.635,,,,-17.6608
18620017,meas,30,1,64,-1.115,-0.625,1.62,,,,-20.5387
18625177,meas,30,1,64,-1.235,-0.585,1.7,,,,-20.5387
18630240,meas,30,1,64,-1.28,-0.62,1.715,,,,-20.5387
18635105,meas,30,1,64,-1.415,-0.635,1.715,,,,-20.5387
18640009,meas,30,1,64,-1.42,-0.625,1.65,,,,-23.1165
18645099,meas,30,1,64,-1.36,-0.625,1.6,,,,-23.1165
18650437,meas,30,1,64,-1.235,-0.56,1.68,,,,-23.1165
18655229,meas,30,1,64,-1.135,-0.54,1.79,,,,-23.1165
18660193,meas,30,1,64,-0.99,-0.585,1.725,,,,-25.3493
18665674,meas,30,1,64,-0.855,-0.625,1.8,,,,-25.3493
18670578,meas,30,1,64,-0.895,-0.67,1.825,,,,-25.3493
18675659,meas,30,1,64,-0.97,-0.74,1.675,,,,-25.3493
18680577,meas,30,1,64,-0.97,-0.7,1.715,,,,-27.1909
18685586,meas,30,1,64,-1.02,-0.715,1.615,,,,-27.1909
18690592,meas,30,1,64,-0.99,-0.665,1.605,,,,-27.1909
18695245,meas,30,1,64,-1.07,-0.565,1.595,,,,-27.1909
18700115,meas,30,1,64,-1.08,-0.555,1.68,,,,-28.5384
18705571,meas,30,1,64,-1.135,-0.585,1.535,,,,-28.5384
18710400,meas,30,1,64,-1.16,-0.61,1.585,,,,-28.5384
18715083,meas,30,1,64,-1.165,-0.67,1.515,,,,-28.5384
18720036,meas,30,1,64,-1.15,-0.68,1.6,,,,-29.4699
18725018,meas,30,1,64,-1.135,-0.685,1.64,,,,-29.4699
18730055,meas,30,1,64,-1.08,-0.71,1.545,,,,-29.4699
18736015,meas,30,1,64,-1.025,-0.615,1.66,,,,-29.4699
18740296,meas,30,1,64,-1,-0.61,1.57,,,,-29.9443
18745022,meas,30,1,64,-0.955,-0.575,1.655,,,,-29.9443
18750954,meas,30,1,64,-0.925,-0.615,1.62,,,,-29.9443
18755004,meas,30,1,64,-0.93,-0.64,1.655,,,,-29.9443
18760853,meas,30,1,64,-0.97,-0.695,1.61,,,,-29.9303
18765020,meas,30,1,64,-0.99,-0.705,1.645,,,,-29.9303
18770892,meas,30,1,64,-1.06,-0.715,1.57,,,,-29.9303
18775051,meas,30,1,64,-1.1,-0.67,1.595,,,,-29.9303
18780007,meas,30,1,64,-1.13,-0.66,1.55,,,,-29.4684
18785482,meas,30,1,64,-1.16,-0.575,1.64,,,,-29.4684
18790356,meas,30,1,64,-1.18,-0.58,1.535,,,,-29.4684
18795060,meas,30,1,64,-1.15,-0.53,1.595,,,,-29.4684
18800184,meas,30,1,64,-1.11,-0.64,1.51,,,,-28.521
18805104,meas,30,1,64,-1.09,-0.64,1.6,,,,-28.521
18810025,meas,30,1,64,-1.035,-0.66,1.64,,,,-28.521
18816322,meas,30,1,64,-0.99,-0.7,1.61,,,,-28.521
18820303,meas,30,1,64,-0.985,-0.7,1.62,,,,-27.1204
18825289,meas,30,1,64,-0.945,-0.705,1.6,,,,-27.1204
18830145,meas,30,1,64,-0.95,-0.66,1.62,,,,-27.1204
18835051,meas,30,1,64,-0.945,-0.625,1.595,,,,-27.1204
18840920,meas,30,1,64,-0.995,-0.605,1.62,,,,-25.2365
18845703,meas,30,1,64,-1.055,-0.61,1.62,,,,-25.2365
18850049,meas,30,1,64,-1.055,-0.635,1.58,,,,-25.2365
18862952,meas,30,1,64,-1.13,-0.66,1.615,,,,-22.7568
18864227,meas,30,1,64,-1.125,-0.645,1.64,,,,-22.7568
18865288,meas,30,1,64,-1.12,-0.66,1.535,,,,-22.7568
18870623,meas,30,1,64,-1.15,-0.655,1.555,,,,-22.7568
18875558,meas,30,1,64,-1.13,-0.62,1.62,,,,-22.7568
18880645,meas,30,1,64,-1.11,-0.595,1.625,,,,-20.4476
18885596,meas,30,1,64,-1.06,-0.625,1.585,,,,-20.4476
18890590,meas,30,1,64,-1.025,-0.605,1.66,,,,-20.4476
18895432,meas,30,1,64,-0.995,-0.665,1.585,,,,-20.4476
18900230,meas,30,1,64,-0.98,-0.685,1.615,,,,-17.5985
18905003,meas,30,1,64,-0.965,-0.675,1.605,,,,-17.5985
18910069,meas,30,1,64,-0.965,-0.68,1.625,,,,-17.5985
18915013,meas,30,1,64,-0.985,-0.68,1.575,,,,-17.5985
18920772,meas,30,1,64,-1.02,-0.7,1.52,,,,-14.3249
18925317,meas,30,1,64,-1.05,-0.64,1.555,,,,-14.3249
18930039,meas,30,1,64,-1.08,-0.645,1.57,,,,-14.3249
18935026,meas,30,1,64,-1.145,-0.59,1.575,,,,-14.3249
18940013,meas,30,1,64,-1.105,-0.62,1.605,,,,-11.0415
18945006,meas,30,1,64,-1.09,-0.645,1.54,,,,-11.0415
18950896,meas,30,1,64,-1.09,-0.62,1.605,,,,-11.0415
18955019,meas,30,1,64,-1.065,-0.61,1.67,,,,-11.0415
18961162,meas,30,1,64,-1.045,-0.695,1.515,,,,-7.24835
18965132,meas,30,1,64,-0.995,-0.635,1.71,,,,-7.24835
18970028,meas,30,1,64,-1.015,-0.685,1.5,,,,-7.24835
18975042,meas,30,1,64,-1.01,-0.655,1.515,,,,-7.24835
18980025,meas,30,1,64,-1.015,-0.675,1.515,,,,-3.75532
18985748,meas,30,1,64,-1.01,-0.62,1.525,,,,-3.75532
18990019,meas,30,1,64,-1.015,-0.64,1.555,,,,-3.75532
18995808,meas,30,1,64,-1.01,-0.69,1.45,,,,-3.75532
19000036,meas,30,1,64,-1.095,-0.675,1.48,,,,0.00678584
19005861,meas,30,1,64,-1.085,-0.665,1.6,,,,0.00678584
19010103,meas,30,1,64,-1.075,-0.68,1.495,,,,0.00678584
19015009,meas,30,1,64,-1.08,-0.63,1.625,,,,0.00678584
19020073,meas,30,1,64,-1.02,-0.645,1.715,,,,3.77365
19025057,meas,30,1,64,-1.035,-0.635,1.67,,,,3.77365
19030378,meas,30,1,64,-1.08,-0.625,1.55,,,,3.77365
19035033,meas,30,1,64,-1.035,-0.6,1.625,,,,3.77365
19040004,meas,30,1,64,-1.035,-0.645,1.645,,,,7.46143
19045031,meas,30,1,64,-1.09,-0.645,1.47,,,,7.46143
19050002,meas,30,1,64,-1.105,-0.86,1.29,,,,7.46143
19055950,meas,30,1,64,-1.485,-1.175,0.15,,,,7.46143
19060394,meas,30,1,64,-1.505,-1.195,0.285,,,,11.1128
19065329,meas,30,1,64,-1.465,-0.9,-0.145,,,,11.1128
19070280,meas,30,1,64,-1.035,-0.17,0.645,,,,11.1128
19075328,meas,30,1,64,-0.625,-0.03,1.125,,,,11.1128
